customer_id,join_date
CUST_02997,2023-07-28
CUST_02998,2023-10-14
CUST_02999,2023-09-06
CUST_03000,2023-01-25
CUST_03001,2023-05-07
CUST_03002,2024-03-31
CUST_03003,2023-09-25
CUST_03004,2024-02-10
CUST_03005,2025-03-31
CUST_03006,2025-02-01
CUST_03007,2023-06-22
CUST_03008,2024-06-14
CUST_03009,2023-06-03
CUST_03010,2023-02-14
CUST_03011,2023-05-13
CUST_03012,2024-02-09
CUST_03013,2025-06-27
CUST_03014,2023-09-21
CUST_03015,2023-07-08
CUST_03016,2024-11-10
CUST_03017,2023-09-08
CUST_03018,2023-03-29
CUST_03019,2025-08-02
CUST_03020,2023-04-14
CUST_03021,2023-12-11
CUST_03022,2025-06-06
CUST_03023,2025-03-19
CUST_03024,2025-10-13
CUST_03025,2023-03-02
CUST_03026,2025-02-22
CUST_03027,2025-05-23
CUST_03028,2023-12-20
CUST_03029,2024-12-25
CUST_03030,2024-03-15
CUST_03031,2024-01-19
CUST_03032,2024-07-17
CUST_03033,2024-07-27
CUST_03034,2025-07-02
CUST_03035,2023-11-01
CUST_03036,2023-03-12
CUST_03037,2024-05-18
CUST_03038,2024-08-27
CUST_03039,2025-10-18
CUST_03040,2025-04-23
CUST_03041,2025-09-08
CUST_03042,2023-05-05
CUST_03043,2023-06-29
CUST_03044,2024-07-26
CUST_03045,2025-02-23
CUST_03046,2023-10-09
CUST_03047,2025-05-08
CUST_03048,2024-02-13
CUST_03049,2025-12-12
CUST_03050,2024-05-25
CUST_03051,2023-02-09
CUST_03052,2025-02-22
CUST_03053,2025-01-05
CUST_03054,2025-09-09
CUST_03055,2025-09-19
CUST_03056,2024-12-05
CUST_03057,2025-10-25
CUST_03058,2024-10-20
CUST_03059,2025-03-06
CUST_03060,2024-07-07
CUST_03061,2024-01-04
CUST_03062,2023-02-23
CUST_03063,2024-10-15
CUST_03064,2024-03-24
CUST_03065,2023-03-02
CUST_03066,2024-07-29
CUST_03067,2023-04-30
CUST_03068,2025-08-24
CUST_03069,2025-12-20
CUST_03070,2025-01-02
CUST_03071,2024-04-21
CUST_03072,2023-11-23
CUST_03073,2023-07-25
CUST_03074,2024-05-22
CUST_03075,2024-05-08
CUST_03076,2024-06-29
CUST_03077,2025-12-28
CUST_03078,2023-04-25
CUST_03079,2024-03-25
CUST_03080,2025-03-06
CUST_03081,2024-12-27
CUST_03082,2023-12-22
CUST_03083,2023-12-27
CUST_03084,2024-04-29
CUST_03085,2024-10-13
CUST_03086,2025-01-04
CUST_03087,2023-02-27
CUST_03088,2024-12-21
CUST_03089,2023-10-19
CUST_03090,2024-01-21
CUST_03091,2025-10-05
CUST_03092,2024-09-24
CUST_03093,2023-12-26
CUST_03094,2025-10-01
CUST_03095,2023-03-19
CUST_03096,2023-07-04
CUST_03097,2023-04-26
CUST_03098,2024-04-21
CUST_03099,2024-03-24
CUST_03100,2023-02-10
CUST_03101,2025-12-14
CUST_03102,2025-09-05
CUST_03103,2023-01-02
CUST_03104,2024-11-10
CUST_03105,2024-02-17
CUST_03106,2023-09-25
CUST_03107,2024-11-28
CUST_03108,2023-12-30
CUST_03109,2024-10-24
CUST_03110,2023-05-02
CUST_03111,2023-02-14
CUST_03112,2023-10-30
CUST_03113,2023-10-18
CUST_03114,2023-08-16
CUST_03115,2025-12-13
CUST_03116,2025-01-17
CUST_03117,2023-05-29
CUST_03118,2025-02-04
CUST_03119,2025-03-21
CUST_03120,2023-07-26
CUST_03121,2024-11-20
CUST_03122,2024-09-10
CUST_03123,2024-10-22
CUST_03124,2023-10-07
CUST_03125,2023-11-19
CUST_03126,2025-06-13
CUST_03127,2025-09-24
CUST_03128,2024-10-11
CUST_03129,2023-12-23
CUST_03130,2024-12-31
CUST_03131,2024-04-02
CUST_03132,2023-12-26
CUST_03133,2025-02-13
CUST_03134,2024-09-20
CUST_03135,2024-08-26
CUST_03136,2023-09-18
CUST_03137,2023-12-30
CUST_03138,2023-01-04
CUST_03139,2025-03-12
CUST_03140,2023-03-08
CUST_03141,2024-01-08
CUST_03142,2024-10-13
CUST_03143,2024-03-28
CUST_03144,2023-08-02
CUST_03145,2025-10-13
CUST_03146,2023-10-16
CUST_03147,2024-11-09
CUST_03148,2023-06-09
CUST_03149,2024-05-02
CUST_03150,2024-12-11
CUST_03151,2024-10-16
CUST_03152,2023-12-10
CUST_03153,2023-07-01
CUST_03154,2024-11-18
CUST_03155,2025-07-03
CUST_03156,2023-01-24
CUST_03157,2024-06-27
CUST_03158,2024-03-05
CUST_03159,2024-05-26
CUST_03160,2023-05-19
CUST_03161,2024-12-18
CUST_03162,2024-06-09
CUST_03163,2023-08-10
CUST_03164,2023-01-03
CUST_03165,2023-04-09
CUST_03166,2025-03-01
CUST_03167,2025-06-16
CUST_03168,2025-05-09
CUST_03169,2023-12-07
CUST_03170,2025-04-27
CUST_03171,2025-10-06
CUST_03172,2025-02-14
CUST_03173,2024-12-20
CUST_03174,2025-02-07
CUST_03175,2023-07-27
CUST_03176,2025-09-08
CUST_03177,2024-04-06
CUST_03178,2023-11-30
CUST_03179,2025-07-13
CUST_03180,2023-05-31
CUST_03181,2023-03-10
CUST_03182,2024-08-26
CUST_03183,2023-02-11
CUST_03184,2024-10-14
CUST_03185,2024-06-18
CUST_03186,2023-08-03
CUST_03187,2023-06-01
CUST_03188,2024-12-01
CUST_03189,2023-12-15
CUST_03190,2025-02-07
CUST_03191,2023-11-26
CUST_03192,2023-06-03
CUST_03193,2023-07-10
CUST_03194,2024-11-23
CUST_03195,2025-09-15
CUST_03196,2023-03-05
CUST_03197,2025-06-02
CUST_03198,2023-12-04
CUST_03199,2025-06-08
CUST_03200,2023-11-18
CUST_03201,2023-04-20
CUST_03202,2023-07-27
CUST_03203,2024-11-09
CUST_03204,2024-02-25
CUST_03205,2024-01-25
CUST_03206,2025-04-18
CUST_03207,2024-06-27
CUST_03208,2024-07-30
CUST_03209,2024-09-01
CUST_03210,2024-05-01
CUST_03211,2023-07-16
CUST_03212,2023-04-12
CUST_03213,2025-03-15
CUST_03214,2025-10-02
CUST_03215,2023-11-11
CUST_03216,2023-04-22
CUST_03217,2025-01-08
CUST_03218,2023-01-08
CUST_03219,2025-05-25
CUST_03220,2023-06-29
CUST_03221,2024-08-26
CUST_03222,2025-09-10
CUST_03223,2024-02-13
CUST_03224,2023-07-18
CUST_03225,2023-02-22
CUST_03226,2024-02-28
CUST_03227,2023-12-16
CUST_03228,2024-08-20
CUST_03229,2023-06-17
CUST_03230,2025-08-27
CUST_03231,2023-08-25
CUST_03232,2024-09-23
CUST_03233,2025-03-25
CUST_03234,2025-08-22
CUST_03235,2025-09-28
CUST_03236,2024-06-26
CUST_03237,2023-07-06
CUST_03238,2025-03-04
CUST_03239,2024-01-14
CUST_03240,2025-01-29
CUST_03241,2025-02-20
CUST_03242,2025-01-26
CUST_03243,2024-01-18
CUST_03244,2025-07-01
CUST_03245,2023-04-02
CUST_03246,2024-06-23
CUST_03247,2025-06-19
CUST_03248,2025-08-10
CUST_03249,2024-06-23
CUST_03250,2024-04-08
CUST_03251,2024-07-04
CUST_03252,2023-05-07
CUST_03253,2023-11-06
CUST_03254,2023-07-18
CUST_03255,2023-06-25
CUST_03256,2024-12-05
CUST_03257,2025-04-27
CUST_03258,2024-04-10
CUST_03259,2023-05-05
CUST_03260,2025-03-03
CUST_03261,2025-12-06
CUST_03262,2025-05-07
CUST_03263,2025-08-30
CUST_03264,2024-04-27
CUST_03265,2025-09-02
CUST_03266,2024-09-04
CUST_03267,2023-06-11
CUST_03268,2025-03-19
CUST_03269,2023-03-13
CUST_03270,2025-10-25
CUST_03271,2025-11-24
CUST_03272,2023-10-29
CUST_03273,2023-09-04
CUST_03274,2025-07-08
CUST_03275,2023-12-21
CUST_03276,2023-12-09
CUST_03277,2024-03-09
CUST_03278,2024-01-30
CUST_03279,2023-09-16
CUST_03280,2023-03-29
CUST_03281,2025-05-17
CUST_03282,2023-06-10
CUST_03283,2025-06-10
CUST_03284,2024-02-18
CUST_03285,2023-10-30
CUST_03286,2024-06-12
CUST_03287,2024-10-16
CUST_03288,2023-05-18
CUST_03289,2023-06-28
CUST_03290,2025-03-05
CUST_03291,2025-03-24
CUST_03292,2024-10-29
CUST_03293,2024-07-19
CUST_03294,2025-11-30
CUST_03295,2025-07-27
CUST_03296,2023-01-26
CUST_03297,2025-12-06
CUST_03298,2025-05-09
CUST_03299,2023-08-19
CUST_03300,2025-04-28
CUST_03301,2023-11-03
CUST_03302,2023-10-31
CUST_03303,2023-07-25
CUST_03304,2023-08-05
CUST_03305,2023-07-26
CUST_03306,2024-08-08
CUST_03307,2024-12-05
CUST_03308,2025-04-21
CUST_03309,2024-06-24
CUST_03310,2025-02-23
CUST_03311,2025-09-21
CUST_03312,2025-08-26
CUST_03313,2023-03-18
CUST_03314,2023-12-19
CUST_03315,2024-07-18
CUST_03316,2025-04-05
CUST_03317,2023-10-22
CUST_03318,2025-04-02
CUST_03319,2023-03-21
CUST_03320,2025-03-21
CUST_03321,2024-11-09
CUST_03322,2024-05-01
CUST_03323,2023-04-11
CUST_03324,2025-08-31
CUST_03325,2024-07-04
CUST_03326,2025-02-01
CUST_03327,2023-02-11
CUST_03328,2024-11-22
CUST_03329,2024-09-12
CUST_03330,2024-09-28
CUST_03331,2024-07-28
CUST_03332,2025-10-03
CUST_03333,2023-07-21
CUST_03334,2024-04-11
CUST_03335,2023-10-03
CUST_03336,2024-09-07
CUST_03337,2025-06-26
CUST_03338,2024-10-19
CUST_03339,2024-07-05
CUST_03340,2025-05-03
CUST_03341,2023-07-02
CUST_03342,2024-01-20
CUST_03343,2025-06-23
CUST_03344,2024-03-08
CUST_03345,2025-04-13
CUST_03346,2025-09-19
CUST_03347,2025-11-23
CUST_03348,2025-02-04
CUST_03349,2023-04-26
CUST_03350,2025-11-21
CUST_03351,2023-11-22
CUST_03352,2023-05-15
CUST_03353,2024-09-29
CUST_03354,2025-11-03
CUST_03355,2025-04-06
CUST_03356,2023-10-05
CUST_03357,2025-12-09
CUST_03358,2023-03-01
CUST_03359,2023-12-22
CUST_03360,2024-01-30
CUST_03361,2024-02-16
CUST_03362,2023-04-29
CUST_03363,2024-05-25
CUST_03364,2023-03-09
CUST_03365,2025-07-23
CUST_03366,2023-04-14
CUST_03367,2025-01-08
CUST_03368,2024-02-12
CUST_03369,2024-07-15
CUST_03370,2025-01-24
CUST_03371,2025-08-08
CUST_03372,2025-10-31
CUST_03373,2025-03-23
CUST_03374,2023-09-11
CUST_03375,2023-03-04
CUST_03376,2024-05-10
CUST_03377,2025-02-01
CUST_03378,2025-09-28
CUST_03379,2025-07-02
CUST_03380,2023-12-30
CUST_03381,2025-08-29
CUST_03382,2024-12-17
CUST_03383,2024-12-06
CUST_03384,2023-12-01
CUST_03385,2024-06-13
CUST_03386,2023-07-05
CUST_03387,2024-08-06
CUST_03388,2023-02-26
CUST_03389,2025-03-02
CUST_03390,2023-04-12
CUST_03391,2023-11-30
CUST_03392,2024-03-14
CUST_03393,2024-03-29
CUST_03394,2024-04-06
CUST_03395,2024-02-28
CUST_03396,2024-07-05
CUST_03397,2025-04-18
CUST_03398,2025-11-17
CUST_03399,2023-02-11
CUST_03400,2023-01-19
CUST_03401,2025-08-28
CUST_03402,2023-09-28
CUST_03403,2023-12-21
CUST_03404,2023-01-18
CUST_03405,2024-04-03
CUST_03406,2024-05-31
CUST_03407,2024-09-17
CUST_03408,2024-07-17
CUST_03409,2025-05-17
CUST_03410,2025-02-10
CUST_03411,2024-12-15
CUST_03412,2025-07-29
CUST_03413,2024-05-31
CUST_03414,2024-03-22
CUST_03415,2025-08-13
CUST_03416,2024-09-10
CUST_03417,2025-12-02
CUST_03418,2025-03-24
CUST_03419,2023-07-29
CUST_03420,2023-01-16
CUST_03421,2025-11-13
CUST_03422,2025-02-05
CUST_03423,2024-08-01
CUST_03424,2024-09-03
CUST_03425,2023-08-10
CUST_03426,2025-09-13
CUST_03427,2023-05-11
CUST_03428,2024-11-19
CUST_03429,2024-07-20
CUST_03430,2024-10-27
CUST_03431,2024-07-21
CUST_03432,2024-06-18
CUST_03433,2024-09-03
CUST_03434,2024-01-21
CUST_03435,2023-11-04
CUST_03436,2025-11-25
CUST_03437,2024-05-07
CUST_03438,2023-04-27
CUST_03439,2025-04-07
CUST_03440,2024-10-16
CUST_03441,2023-10-14
CUST_03442,2023-02-22
CUST_03443,2025-10-15
CUST_03444,2024-08-28
CUST_03445,2024-06-15
CUST_03446,2025-05-07
CUST_03447,2025-04-08
CUST_03448,2025-03-06
CUST_03449,2023-03-14
CUST_03450,2024-01-24
CUST_03451,2024-12-03
CUST_03452,2024-03-31
CUST_03453,2025-12-30
CUST_03454,2025-09-01
CUST_03455,2025-01-04
CUST_03456,2025-11-04
CUST_03457,2024-09-06
CUST_03458,2023-12-15
CUST_03459,2024-01-06
CUST_03460,2024-08-24
CUST_03461,2023-07-19
CUST_03462,2025-08-22
CUST_03463,2023-09-20
CUST_03464,2024-06-13
CUST_03465,2024-01-10
CUST_03466,2024-11-18
CUST_03467,2023-07-02
CUST_03468,2024-03-31
CUST_03469,2024-12-28
CUST_03470,2024-04-02
CUST_03471,2024-09-20
CUST_03472,2025-05-11
CUST_03473,2024-11-09
CUST_03474,2025-01-31
CUST_03475,2024-06-17
CUST_03476,2024-08-25
CUST_03477,2025-08-07
CUST_03478,2023-08-30
CUST_03479,2025-08-21
CUST_03480,2023-04-20
CUST_03481,2023-05-26
CUST_03482,2025-08-25
CUST_03483,2024-02-03
CUST_03484,2025-10-21
CUST_03485,2023-09-03
CUST_03486,2025-02-20
CUST_03487,2025-12-21
CUST_03488,2024-09-03
CUST_03489,2025-04-26
CUST_03490,2023-04-21
CUST_03491,2023-11-05
CUST_03492,2023-10-09
CUST_03493,2024-02-15
CUST_03494,2024-12-02
CUST_03495,2025-04-18
CUST_03496,2025-07-26
CUST_03497,2023-10-21
CUST_03498,2024-10-09
CUST_03499,2024-01-05
CUST_03500,2023-06-15
CUST_03501,2025-09-25
CUST_03502,2024-11-12
CUST_03503,2023-12-29
CUST_03504,2024-10-03
CUST_03505,2023-04-29
CUST_03506,2023-01-10
CUST_03507,2025-07-14
CUST_03508,2024-07-14
CUST_03509,2024-03-04
CUST_03510,2023-12-12
CUST_03511,2023-11-21
CUST_03512,2025-09-29
CUST_03513,2023-06-30
CUST_03514,2023-09-23
CUST_03515,2025-06-07
CUST_03516,2025-05-29
CUST_03517,2025-04-06
CUST_03518,2025-05-28
CUST_03519,2025-09-04
CUST_03520,2025-02-24
CUST_03521,2023-01-10
CUST_03522,2023-03-19
CUST_03523,2025-12-29
CUST_03524,2024-02-13
CUST_03525,2025-02-03
CUST_03526,2023-01-29
CUST_03527,2024-10-21
CUST_03528,2025-12-23
CUST_03529,2024-01-26
CUST_03530,2023-02-06
CUST_03531,2023-01-09
CUST_03532,2024-05-24
CUST_03533,2024-04-08
CUST_03534,2024-12-06
CUST_03535,2024-10-01
CUST_03536,2023-09-22
CUST_03537,2023-07-30
CUST_03538,2025-02-24
CUST_03539,2025-10-27
CUST_03540,2024-09-18
CUST_03541,2023-12-09
CUST_03542,2023-05-14
CUST_03543,2023-04-04
CUST_03544,2024-09-02
CUST_03545,2024-08-18
CUST_03546,2025-07-22
CUST_03547,2025-12-01
CUST_03548,2025-12-09
CUST_03549,2024-11-22
CUST_03550,2025-06-07
CUST_03551,2023-10-02
CUST_03552,2024-12-02
CUST_03553,2025-09-30
CUST_03554,2025-01-05
CUST_03555,2024-01-21
CUST_03556,2023-12-04
CUST_03557,2025-04-06
CUST_03558,2023-02-09
CUST_03559,2024-04-12
CUST_03560,2024-04-04
CUST_03561,2023-09-26
CUST_03562,2024-03-08
CUST_03563,2023-02-14
CUST_03564,2025-10-30
CUST_03565,2023-12-13
CUST_03566,2023-09-10
CUST_03567,2025-01-20
CUST_03568,2023-03-18
CUST_03569,2025-02-07
CUST_03570,2024-06-07
CUST_03571,2025-12-31
CUST_03572,2023-04-10
CUST_03573,2023-04-09
CUST_03574,2023-08-10
CUST_03575,2023-02-10
CUST_03576,2023-04-09
CUST_03577,2023-08-26
CUST_03578,2025-05-03
CUST_03579,2025-06-28
CUST_03580,2025-02-17
CUST_03581,2023-09-11
CUST_03582,2024-06-01
CUST_03583,2025-08-29
CUST_03584,2023-11-10
CUST_03585,2024-02-25
CUST_03586,2023-01-20
CUST_03587,2024-09-08
CUST_03588,2025-05-11
CUST_03589,2023-07-26
CUST_03590,2025-12-01
CUST_03591,2024-07-06
CUST_03592,2023-10-08
CUST_03593,2025-05-07
CUST_03594,2023-08-03
CUST_03595,2025-11-13
CUST_03596,2023-08-30
CUST_03597,2024-08-01
CUST_03598,2023-08-22
CUST_03599,2023-08-06
CUST_03600,2025-10-16
CUST_03601,2024-02-11
CUST_03602,2024-02-14
CUST_03603,2024-06-22
CUST_03604,2025-12-07
CUST_03605,2024-02-18
CUST_03606,2025-01-03
CUST_03607,2025-04-19
CUST_03608,2024-08-27
CUST_03609,2023-11-25
CUST_03610,2023-03-22
CUST_03611,2025-10-13
CUST_03612,2024-03-01
CUST_03613,2025-09-11
CUST_03614,2024-11-08
CUST_03615,2024-04-25
CUST_03616,2023-01-06
CUST_03617,2023-01-27
CUST_03618,2023-07-02
CUST_03619,2023-08-15
CUST_03620,2025-10-08
CUST_03621,2023-11-02
CUST_03622,2023-07-04
CUST_03623,2025-11-13
CUST_03624,2023-06-03
CUST_03625,2023-07-27
CUST_03626,2024-06-08
CUST_03627,2024-04-18
CUST_03628,2025-07-24
CUST_03629,2024-08-29
CUST_03630,2024-06-24
CUST_03631,2025-08-08
CUST_03632,2023-04-13
CUST_03633,2023-07-24
CUST_03634,2023-12-24
CUST_03635,2023-03-22
CUST_03636,2024-08-18
CUST_03637,2025-01-07
CUST_03638,2024-10-02
CUST_03639,2025-05-22
CUST_03640,2023-08-26
CUST_03641,2023-07-14
CUST_03642,2023-04-04
CUST_03643,2023-01-20
CUST_03644,2023-10-11
CUST_03645,2023-12-16
CUST_03646,2024-11-04
CUST_03647,2025-01-02
CUST_03648,2025-06-15
CUST_03649,2024-07-03
CUST_03650,2023-07-10
CUST_03651,2025-02-02
CUST_03652,2024-12-02
CUST_03653,2024-01-10
CUST_03654,2023-08-22
CUST_03655,2025-03-31
CUST_03656,2025-03-30
CUST_03657,2025-07-23
CUST_03658,2024-07-10
CUST_03659,2025-02-28
CUST_03660,2025-09-06
CUST_03661,2025-05-13
CUST_03662,2023-12-08
CUST_03663,2023-08-20
CUST_03664,2023-09-29
CUST_03665,2023-05-01
CUST_03666,2023-11-23
CUST_03667,2023-08-01
CUST_03668,2025-05-02
CUST_03669,2025-09-15
CUST_03670,2025-06-16
CUST_03671,2024-01-07
CUST_03672,2025-02-16
CUST_03673,2025-01-04
CUST_03674,2023-03-01
CUST_03675,2023-09-25
CUST_03676,2025-09-16
CUST_03677,2025-09-26
CUST_03678,2023-08-20
CUST_03679,2025-04-22
CUST_03680,2025-06-21
CUST_03681,2023-04-05
CUST_03682,2023-05-10
CUST_03683,2024-06-19
CUST_03684,2024-10-05
CUST_03685,2023-01-26
CUST_03686,2025-12-10
CUST_03687,2024-04-03
CUST_03688,2024-11-23
CUST_03689,2025-11-29
CUST_03690,2025-12-07
CUST_03691,2023-07-15
CUST_03692,2025-06-05
CUST_03693,2024-05-24
CUST_03694,2025-09-13
CUST_03695,2024-12-09
CUST_03696,2025-02-27
CUST_03697,2023-11-01
CUST_03698,2023-04-22
CUST_03699,2023-01-24
CUST_03700,2023-11-18
CUST_03701,2025-11-01
CUST_03702,2025-08-19
CUST_03703,2025-10-12
CUST_03704,2023-12-05
CUST_03705,2023-06-03
CUST_03706,2025-10-03
CUST_03707,2024-10-18
CUST_03708,2024-05-08
CUST_03709,2024-11-08
CUST_03710,2024-07-23
CUST_03711,2023-04-14
CUST_03712,2025-11-04
CUST_03713,2024-04-01
CUST_03714,2025-02-14
CUST_03715,2025-04-05
CUST_03716,2024-04-26
CUST_03717,2023-06-11
CUST_03718,2025-07-29
CUST_03719,2025-06-28
CUST_03720,2025-07-06
CUST_03721,2023-06-30
CUST_03722,2025-10-17
CUST_03723,2025-07-04
CUST_03724,2024-10-09
CUST_03725,2023-09-01
CUST_03726,2025-10-15
CUST_03727,2023-02-06
CUST_03728,2023-07-30
CUST_03729,2025-04-06
CUST_03730,2025-04-24
CUST_03731,2023-03-15
CUST_03732,2023-01-01
CUST_03733,2023-07-06
CUST_03734,2024-09-15
CUST_03735,2025-11-07
CUST_03736,2024-02-28
CUST_03737,2025-07-23
CUST_03738,2024-11-29
CUST_03739,2025-01-14
CUST_03740,2023-04-22
CUST_03741,2024-04-01
CUST_03742,2025-07-19
CUST_03743,2024-11-10
CUST_03744,2025-08-26
CUST_03745,2025-01-14
CUST_03746,2025-07-15
CUST_03747,2023-08-22
CUST_03748,2023-07-19
CUST_03749,2024-03-30
CUST_03750,2023-01-05
CUST_03751,2024-11-30
CUST_03752,2024-12-28
CUST_03753,2024-08-20
CUST_03754,2025-12-05
CUST_03755,2025-02-04
CUST_03756,2023-08-06
CUST_03757,2023-04-04
CUST_03758,2023-12-03
CUST_03759,2025-10-05
CUST_03760,2023-10-15
CUST_03761,2025-04-18
CUST_03762,2023-08-08
CUST_03763,2024-06-04
CUST_03764,2024-02-06
CUST_03765,2024-01-20
CUST_03766,2023-09-05
CUST_03767,2025-03-15
CUST_03768,2024-03-17
CUST_03769,2025-07-25
CUST_03770,2024-01-26
CUST_03771,2024-11-23
CUST_03772,2023-08-09
CUST_03773,2025-04-28
CUST_03774,2023-04-06
CUST_03775,2023-09-10
CUST_03776,2025-07-11
CUST_03777,2025-07-25
CUST_03778,2025-10-29
CUST_03779,2023-10-03
CUST_03780,2025-10-18
CUST_03781,2023-01-09
CUST_03782,2025-12-22
CUST_03783,2023-04-10
CUST_03784,2025-06-05
CUST_03785,2025-09-16
CUST_03786,2025-11-07
CUST_03787,2023-12-29
CUST_03788,2023-12-22
CUST_03789,2023-09-20
CUST_03790,2023-08-01
CUST_03791,2025-03-04
CUST_03792,2024-10-21
CUST_03793,2025-10-29
CUST_03794,2025-02-26
CUST_03795,2025-05-07
CUST_03796,2024-05-23
CUST_03797,2024-07-14
CUST_03798,2025-03-25
CUST_03799,2024-12-03
CUST_03800,2024-08-25
CUST_03801,2025-07-16
CUST_03802,2023-10-01
CUST_03803,2023-10-10
CUST_03804,2025-04-25
CUST_03805,2025-11-15
CUST_03806,2024-09-04
CUST_03807,2024-10-04
CUST_03808,2024-03-21
CUST_03809,2024-02-16
CUST_03810,2024-03-05
CUST_03811,2024-08-18
CUST_03812,2024-12-08
CUST_03813,2023-09-29
CUST_03814,2023-12-31
CUST_03815,2025-10-28
CUST_03816,2024-10-22
CUST_03817,2023-08-25
CUST_03818,2024-12-22
CUST_03819,2025-09-10
CUST_03820,2025-05-04
CUST_03821,2025-12-29
CUST_03822,2024-08-08
CUST_03823,2025-05-15
CUST_03824,2023-01-27
CUST_03825,2025-12-06
CUST_03826,2023-08-07
CUST_03827,2023-02-21
CUST_03828,2025-02-19
CUST_03829,2023-10-25
CUST_03830,2023-04-19
CUST_03831,2023-04-26
CUST_03832,2024-02-14
CUST_03833,2024-06-30
CUST_03834,2023-11-26
CUST_03835,2024-08-09
CUST_03836,2024-05-28
CUST_03837,2023-10-27
CUST_03838,2023-05-08
CUST_03839,2024-08-27
CUST_03840,2024-02-22
CUST_03841,2023-03-08
CUST_03842,2025-01-04
CUST_03843,2025-07-15
CUST_03844,2023-07-29
CUST_03845,2024-04-04
CUST_03846,2025-03-07
CUST_03847,2024-05-01
CUST_03848,2025-11-12
CUST_03849,2024-08-12
CUST_03850,2023-04-07
CUST_03851,2025-02-20
CUST_03852,2025-03-04
CUST_03853,2025-05-03
CUST_03854,2024-10-02
CUST_03855,2023-04-21
CUST_03856,2023-01-27
CUST_03857,2024-05-29
CUST_03858,2024-02-20
CUST_03859,2025-06-26
CUST_03860,2024-04-06
CUST_03861,2025-01-23
CUST_03862,2024-02-07
CUST_03863,2024-02-01
CUST_03864,2024-08-25
CUST_03865,2025-07-08
CUST_03866,2023-12-30
CUST_03867,2023-06-02
CUST_03868,2024-01-18
CUST_03869,2023-12-22
CUST_03870,2025-11-18
CUST_03871,2023-09-02
CUST_03872,2025-02-11
CUST_03873,2023-03-25
CUST_03874,2025-05-27
CUST_03875,2024-07-25
CUST_03876,2024-06-25
CUST_03877,2023-09-24
CUST_03878,2023-11-26
CUST_03879,2024-06-06
CUST_03880,2023-01-12
CUST_03881,2024-11-07
CUST_03882,2025-08-13
CUST_03883,2023-11-14
CUST_03884,2023-03-23
CUST_03885,2023-11-11
CUST_03886,2024-10-22
CUST_03887,2023-04-15
CUST_03888,2024-09-08
CUST_03889,2025-10-01
CUST_03890,2025-01-03
CUST_03891,2023-05-30
CUST_03892,2024-10-12
CUST_03893,2025-12-12
CUST_03894,2024-03-26
CUST_03895,2024-01-12
CUST_03896,2025-12-02
CUST_03897,2023-05-20
CUST_03898,2025-10-31
CUST_03899,2023-11-23
CUST_03900,2025-05-01
CUST_03901,2025-04-06
CUST_03902,2023-07-08
CUST_03903,2024-12-16
CUST_03904,2024-03-29
CUST_03905,2024-03-12
CUST_03906,2024-11-10
CUST_03907,2024-11-09
CUST_03908,2025-01-08
CUST_03909,2024-08-24
CUST_03910,2024-03-23
CUST_03911,2025-12-22
CUST_03912,2025-08-30
CUST_03913,2023-01-19
CUST_03914,2023-08-23
CUST_03915,2024-12-09
CUST_03916,2025-07-01
CUST_03917,2024-05-07
CUST_03918,2024-05-14
CUST_03919,2023-03-23
CUST_03920,2024-10-19
CUST_03921,2025-02-20
CUST_03922,2023-08-21
CUST_03923,2025-03-01
CUST_03924,2024-06-09
CUST_03925,2024-08-02
CUST_03926,2023-02-20
CUST_03927,2025-11-24
CUST_03928,2025-02-06
CUST_03929,2025-11-19
CUST_03930,2025-11-07
CUST_03931,2025-07-01
CUST_03932,2025-09-23
CUST_03933,2023-03-31
CUST_03934,2024-08-30
CUST_03935,2024-01-30
CUST_03936,2024-10-18
CUST_03937,2025-11-18
CUST_03938,2023-06-18
CUST_03939,2023-07-16
CUST_03940,2023-12-09
CUST_03941,2025-12-28
CUST_03942,2023-01-16
CUST_03943,2023-05-15
CUST_03944,2024-03-07
CUST_03945,2024-03-12
CUST_03946,2025-05-18
CUST_03947,2023-08-01
CUST_03948,2024-02-26
CUST_03949,2025-06-10
CUST_03950,2023-05-28
CUST_03951,2023-11-11
CUST_03952,2023-02-18
CUST_03953,2025-07-29
CUST_03954,2024-11-10
CUST_03955,2023-03-19
CUST_03956,2023-06-29
CUST_03957,2023-05-31
CUST_03958,2023-04-22
CUST_03959,2023-12-31
CUST_03960,2024-05-30
CUST_03961,2023-05-25
CUST_03962,2024-04-11
CUST_03963,2024-06-13
CUST_03964,2025-04-14
CUST_03965,2025-03-05
CUST_03966,2025-07-12
CUST_03967,2025-04-08
CUST_03968,2025-06-05
CUST_03969,2024-10-09
CUST_03970,2023-02-04
CUST_03971,2025-03-08
CUST_03972,2023-08-31
CUST_03973,2025-12-31
CUST_03974,2023-01-13
CUST_03975,2023-05-10
CUST_03976,2023-04-04
CUST_03977,2023-05-29
CUST_03978,2025-01-02
CUST_03979,2025-10-26
CUST_03980,2023-08-06
CUST_03981,2024-08-16
CUST_03982,2024-09-09
CUST_03983,2023-06-27
CUST_03984,2024-07-30
CUST_03985,2025-06-15
CUST_03986,2025-02-20
CUST_03987,2025-03-20
CUST_03988,2023-03-05
CUST_03989,2025-08-28
CUST_03990,2023-11-17
CUST_03991,2025-12-28
CUST_03992,2024-03-26
CUST_03993,2023-10-07
CUST_03994,2025-03-11
CUST_03995,2024-08-27
