shipment_id,origin_city,destination_city,expected_duration,delivery_duration,delay_flag
SHP_0078957,Jakarta,Medan,1,3,1
SHP_0078958,Semarang,Surabaya,5,5,0
SHP_0078959,Balikpapan,Surabaya,4,4,0
SHP_0078960,Makassar,Bandung,4,4,0
SHP_0078961,Medan,Makassar,1,2,0
SHP_0078962,Denpasar,Surabaya,4,3,0
SHP_0078963,Semarang,Denpasar,2,1,0
SHP_0078964,Makassar,Medan,4,3,0
SHP_0078965,Semarang,Makassar,2,2,0
SHP_0078966,Bandung,Balikpapan,1,1,0
SHP_0078967,Makassar,Medan,4,3,0
SHP_0078968,Jakarta,Balikpapan,5,6,0
SHP_0078969,Bandung,Balikpapan,1,1,0
SHP_0078970,Jakarta,Makassar,2,1,0
SHP_0078971,Makassar,Balikpapan,2,3,0
SHP_0078972,Jakarta,Bandung,1,1,0
SHP_0078973,Bandung,Makassar,4,5,1
SHP_0078974,Makassar,Medan,2,2,0
SHP_0078975,Denpasar,Semarang,1,1,0
SHP_0078976,Makassar,Jakarta,2,3,0
SHP_0078977,Jakarta,Surabaya,1,2,0
SHP_0078978,Medan,Denpasar,2,2,0
SHP_0078979,Makassar,Semarang,1,2,0
SHP_0078980,Denpasar,Semarang,5,5,0
SHP_0078981,Denpasar,Jakarta,5,5,0
SHP_0078982,Jakarta,Medan,4,5,0
SHP_0078983,Denpasar,Balikpapan,5,6,0
SHP_0078984,Semarang,Surabaya,5,5,0
SHP_0078985,Bandung,Makassar,5,6,0
SHP_0078986,Denpasar,Surabaya,5,4,0
SHP_0078987,Semarang,Denpasar,3,4,0
SHP_0078988,Balikpapan,Jakarta,5,6,0
SHP_0078989,Surabaya,Denpasar,3,2,0
SHP_0078990,Jakarta,Surabaya,2,1,0
SHP_0078991,Medan,Balikpapan,4,3,0
SHP_0078992,Semarang,Makassar,2,1,0
SHP_0078993,Bandung,Balikpapan,2,2,0
SHP_0078994,Semarang,Bandung,4,7,1
SHP_0078995,Makassar,Bandung,3,5,1
SHP_0078996,Balikpapan,Bandung,4,4,0
SHP_0078997,Denpasar,Medan,5,6,0
SHP_0078998,Medan,Jakarta,5,8,1
SHP_0078999,Jakarta,Bandung,2,3,0
SHP_0079000,Jakarta,Bandung,4,3,0
SHP_0079001,Balikpapan,Surabaya,4,5,0
SHP_0079002,Surabaya,Jakarta,4,5,0
SHP_0079003,Makassar,Surabaya,4,5,1
SHP_0079004,Makassar,Jakarta,3,4,0
SHP_0079005,Balikpapan,Bandung,3,6,1
SHP_0079006,Surabaya,Denpasar,5,4,0
SHP_0079007,Medan,Semarang,3,3,0
SHP_0079008,Surabaya,Balikpapan,4,5,1
SHP_0079009,Balikpapan,Jakarta,1,2,0
SHP_0079010,Bandung,Denpasar,2,1,0
SHP_0079011,Jakarta,Denpasar,3,2,0
SHP_0079012,Makassar,Bandung,4,3,0
SHP_0079013,Bandung,Makassar,1,1,0
SHP_0079014,Surabaya,Denpasar,5,4,0
SHP_0079015,Medan,Makassar,5,4,0
SHP_0079016,Bandung,Surabaya,2,2,0
SHP_0079017,Semarang,Surabaya,3,4,0
SHP_0079018,Medan,Denpasar,5,4,0
SHP_0079019,Denpasar,Balikpapan,1,1,0
SHP_0079020,Bandung,Balikpapan,5,5,0
SHP_0079021,Balikpapan,Semarang,1,2,0
SHP_0079022,Makassar,Semarang,5,6,0
SHP_0079023,Surabaya,Balikpapan,4,6,1
SHP_0079024,Balikpapan,Denpasar,5,4,0
SHP_0079025,Medan,Jakarta,5,6,0
SHP_0079026,Balikpapan,Semarang,2,1,0
SHP_0079027,Makassar,Balikpapan,5,4,0
SHP_0079028,Jakarta,Balikpapan,3,4,0
SHP_0079029,Medan,Surabaya,3,4,0
SHP_0079030,Balikpapan,Medan,4,4,0
SHP_0079031,Medan,Surabaya,5,5,0
SHP_0079032,Semarang,Bandung,4,3,0
SHP_0079033,Makassar,Semarang,2,5,1
SHP_0079034,Medan,Makassar,2,1,0
SHP_0079035,Medan,Bandung,5,4,0
SHP_0079036,Denpasar,Semarang,2,2,0
SHP_0079037,Medan,Semarang,3,2,0
SHP_0079038,Balikpapan,Surabaya,1,4,1
SHP_0079039,Medan,Semarang,5,8,1
SHP_0079040,Makassar,Medan,4,3,0
SHP_0079041,Balikpapan,Bandung,4,3,0
SHP_0079042,Denpasar,Balikpapan,5,6,1
SHP_0079043,Medan,Semarang,2,1,0
SHP_0079044,Denpasar,Surabaya,4,3,0
SHP_0079045,Balikpapan,Denpasar,5,7,1
SHP_0079046,Balikpapan,Denpasar,4,5,0
SHP_0079047,Bandung,Semarang,1,1,0
SHP_0079048,Semarang,Denpasar,5,5,0
SHP_0079049,Medan,Makassar,4,5,0
SHP_0079050,Balikpapan,Denpasar,3,2,0
SHP_0079051,Surabaya,Semarang,4,4,0
SHP_0079052,Makassar,Denpasar,4,5,1
SHP_0079053,Surabaya,Jakarta,4,4,0
SHP_0079054,Makassar,Surabaya,4,5,1
SHP_0079055,Balikpapan,Medan,3,4,0
SHP_0079056,Denpasar,Jakarta,3,3,0
SHP_0079057,Makassar,Medan,2,3,1
SHP_0079058,Jakarta,Semarang,5,5,0
SHP_0079059,Jakarta,Makassar,2,3,0
SHP_0079060,Surabaya,Semarang,2,2,0
SHP_0079061,Surabaya,Semarang,2,2,0
SHP_0079062,Semarang,Bandung,5,6,0
SHP_0079063,Makassar,Denpasar,4,5,1
SHP_0079064,Jakarta,Medan,3,4,1
SHP_0079065,Jakarta,Denpasar,1,1,0
SHP_0079066,Jakarta,Medan,2,3,0
SHP_0079067,Makassar,Medan,3,4,1
SHP_0079068,Bandung,Jakarta,1,1,0
SHP_0079069,Jakarta,Balikpapan,3,3,0
SHP_0079070,Makassar,Semarang,1,1,0
SHP_0079071,Surabaya,Denpasar,2,4,1
SHP_0079072,Semarang,Jakarta,4,5,0
SHP_0079073,Medan,Bandung,3,3,0
SHP_0079074,Medan,Jakarta,4,5,1
SHP_0079075,Semarang,Medan,3,4,0
SHP_0079076,Denpasar,Makassar,5,5,0
SHP_0079077,Semarang,Surabaya,2,2,0
SHP_0079078,Medan,Surabaya,3,2,0
SHP_0079079,Makassar,Bandung,1,1,0
SHP_0079080,Surabaya,Semarang,5,5,0
SHP_0079081,Semarang,Jakarta,1,2,1
SHP_0079082,Surabaya,Medan,1,2,1
SHP_0079083,Makassar,Medan,1,2,0
SHP_0079084,Jakarta,Bandung,1,1,0
SHP_0079085,Semarang,Jakarta,5,5,0
SHP_0079086,Medan,Bandung,2,4,1
SHP_0079087,Medan,Surabaya,5,5,0
SHP_0079088,Semarang,Bandung,3,4,0
SHP_0079089,Semarang,Denpasar,2,3,0
SHP_0079090,Semarang,Makassar,4,5,0
SHP_0079091,Surabaya,Medan,1,1,0
SHP_0079092,Jakarta,Semarang,4,5,1
SHP_0079093,Makassar,Bandung,4,6,1
SHP_0079094,Surabaya,Denpasar,5,6,0
SHP_0079095,Jakarta,Denpasar,1,1,0
SHP_0079096,Makassar,Balikpapan,5,5,0
SHP_0079097,Balikpapan,Denpasar,1,2,0
SHP_0079098,Jakarta,Makassar,1,2,0
SHP_0079099,Balikpapan,Surabaya,3,5,1
SHP_0079100,Surabaya,Bandung,3,6,1
SHP_0079101,Jakarta,Surabaya,1,2,0
SHP_0079102,Semarang,Jakarta,1,1,0
SHP_0079103,Makassar,Bandung,1,1,0
SHP_0079104,Makassar,Semarang,2,1,0
SHP_0079105,Makassar,Balikpapan,3,3,0
SHP_0079106,Medan,Surabaya,1,2,0
SHP_0079107,Makassar,Balikpapan,3,4,0
SHP_0079108,Denpasar,Semarang,4,3,0
SHP_0079109,Jakarta,Medan,1,3,1
SHP_0079110,Jakarta,Medan,2,1,0
SHP_0079111,Denpasar,Makassar,3,2,0
SHP_0079112,Jakarta,Semarang,2,3,1
SHP_0079113,Surabaya,Jakarta,3,2,0
SHP_0079114,Semarang,Denpasar,5,8,1
SHP_0079115,Jakarta,Balikpapan,3,2,0
SHP_0079116,Medan,Makassar,4,3,0
SHP_0079117,Balikpapan,Makassar,1,1,0
SHP_0079118,Denpasar,Makassar,4,4,0
SHP_0079119,Makassar,Semarang,5,5,0
SHP_0079120,Jakarta,Semarang,1,1,0
SHP_0079121,Surabaya,Medan,2,3,0
SHP_0079122,Medan,Denpasar,3,3,0
SHP_0079123,Denpasar,Medan,2,3,0
SHP_0079124,Denpasar,Surabaya,3,2,0
SHP_0079125,Medan,Jakarta,5,7,1
SHP_0079126,Jakarta,Bandung,1,1,0
SHP_0079127,Surabaya,Jakarta,1,2,0
SHP_0079128,Bandung,Denpasar,3,4,0
SHP_0079129,Jakarta,Balikpapan,3,4,0
SHP_0079130,Jakarta,Makassar,4,5,0
SHP_0079131,Bandung,Makassar,4,5,0
SHP_0079132,Semarang,Medan,2,3,1
SHP_0079133,Medan,Denpasar,5,5,0
SHP_0079134,Balikpapan,Jakarta,3,3,0
SHP_0079135,Bandung,Balikpapan,5,6,0
SHP_0079136,Balikpapan,Jakarta,1,1,0
SHP_0079137,Semarang,Balikpapan,5,5,0
SHP_0079138,Surabaya,Medan,1,1,0
SHP_0079139,Bandung,Medan,4,3,0
SHP_0079140,Denpasar,Bandung,1,1,0
SHP_0079141,Balikpapan,Makassar,5,6,0
SHP_0079142,Balikpapan,Bandung,5,6,1
SHP_0079143,Bandung,Denpasar,2,3,0
SHP_0079144,Semarang,Medan,5,6,0
SHP_0079145,Denpasar,Bandung,4,3,0
SHP_0079146,Semarang,Balikpapan,5,5,0
SHP_0079147,Jakarta,Makassar,3,4,0
SHP_0079148,Medan,Jakarta,2,3,0
SHP_0079149,Denpasar,Medan,3,3,0
SHP_0079150,Balikpapan,Jakarta,4,7,1
SHP_0079151,Surabaya,Medan,2,2,0
SHP_0079152,Jakarta,Denpasar,2,3,0
SHP_0079153,Semarang,Bandung,5,7,1
SHP_0079154,Makassar,Bandung,2,1,0
SHP_0079155,Denpasar,Surabaya,5,4,0
SHP_0079156,Makassar,Surabaya,1,1,0
SHP_0079157,Makassar,Bandung,3,4,1
SHP_0079158,Surabaya,Denpasar,2,3,0
SHP_0079159,Surabaya,Semarang,2,1,0
SHP_0079160,Balikpapan,Jakarta,3,2,0
SHP_0079161,Denpasar,Bandung,3,6,1
SHP_0079162,Denpasar,Jakarta,3,4,0
SHP_0079163,Medan,Makassar,3,4,0
SHP_0079164,Denpasar,Medan,1,1,0
SHP_0079165,Jakarta,Medan,2,4,1
SHP_0079166,Medan,Semarang,1,1,0
SHP_0079167,Balikpapan,Semarang,4,3,0
SHP_0079168,Jakarta,Balikpapan,2,5,1
SHP_0079169,Balikpapan,Jakarta,5,5,0
SHP_0079170,Medan,Semarang,4,4,0
SHP_0079171,Makassar,Semarang,4,4,0
SHP_0079172,Bandung,Makassar,2,1,0
SHP_0079173,Balikpapan,Makassar,3,3,0
SHP_0079174,Semarang,Bandung,5,8,1
SHP_0079175,Medan,Bandung,2,5,1
SHP_0079176,Jakarta,Denpasar,4,4,0
SHP_0079177,Semarang,Makassar,2,2,0
SHP_0079178,Denpasar,Makassar,4,6,1
SHP_0079179,Bandung,Balikpapan,5,4,0
SHP_0079180,Denpasar,Semarang,3,2,0
SHP_0079181,Bandung,Medan,3,3,0
SHP_0079182,Medan,Balikpapan,4,4,0
SHP_0079183,Semarang,Medan,2,1,0
SHP_0079184,Balikpapan,Jakarta,5,6,1
SHP_0079185,Makassar,Bandung,3,4,0
SHP_0079186,Bandung,Semarang,1,1,0
SHP_0079187,Surabaya,Denpasar,1,1,0
SHP_0079188,Balikpapan,Makassar,1,1,0
SHP_0079189,Makassar,Denpasar,5,8,1
SHP_0079190,Medan,Jakarta,3,3,0
SHP_0079191,Jakarta,Bandung,2,4,1
SHP_0079192,Balikpapan,Jakarta,3,2,0
SHP_0079193,Denpasar,Medan,1,1,0
SHP_0079194,Semarang,Bandung,4,5,0
SHP_0079195,Surabaya,Jakarta,1,2,0
SHP_0079196,Denpasar,Semarang,5,5,0
SHP_0079197,Semarang,Jakarta,3,4,0
SHP_0079198,Denpasar,Semarang,3,4,0
SHP_0079199,Bandung,Makassar,4,4,0
SHP_0079200,Surabaya,Jakarta,3,3,0
SHP_0079201,Bandung,Medan,3,4,0
SHP_0079202,Makassar,Medan,3,2,0
SHP_0079203,Jakarta,Denpasar,4,4,0
SHP_0079204,Denpasar,Balikpapan,2,2,0
SHP_0079205,Surabaya,Jakarta,4,3,0
SHP_0079206,Bandung,Medan,5,5,0
SHP_0079207,Balikpapan,Surabaya,3,3,0
SHP_0079208,Makassar,Medan,5,8,1
SHP_0079209,Semarang,Bandung,5,5,0
SHP_0079210,Surabaya,Balikpapan,2,1,0
SHP_0079211,Denpasar,Makassar,5,5,0
SHP_0079212,Balikpapan,Makassar,5,7,1
SHP_0079213,Semarang,Balikpapan,4,4,0
SHP_0079214,Balikpapan,Jakarta,5,5,0
SHP_0079215,Jakarta,Makassar,4,4,0
SHP_0079216,Balikpapan,Medan,3,3,0
SHP_0079217,Medan,Balikpapan,4,4,0
SHP_0079218,Surabaya,Bandung,4,3,0
SHP_0079219,Semarang,Balikpapan,5,4,0
SHP_0079220,Surabaya,Jakarta,3,3,0
SHP_0079221,Balikpapan,Jakarta,2,1,0
SHP_0079222,Medan,Balikpapan,2,5,1
SHP_0079223,Makassar,Medan,1,1,0
SHP_0079224,Semarang,Jakarta,3,2,0
SHP_0079225,Medan,Jakarta,2,4,1
SHP_0079226,Denpasar,Balikpapan,3,3,0
SHP_0079227,Semarang,Bandung,3,2,0
SHP_0079228,Makassar,Semarang,1,1,0
SHP_0079229,Medan,Makassar,1,1,0
SHP_0079230,Denpasar,Jakarta,1,2,0
SHP_0079231,Jakarta,Surabaya,3,5,1
SHP_0079232,Balikpapan,Jakarta,1,2,1
SHP_0079233,Semarang,Jakarta,3,2,0
SHP_0079234,Denpasar,Semarang,1,3,1
SHP_0079235,Surabaya,Jakarta,2,2,0
SHP_0079236,Medan,Jakarta,1,4,1
SHP_0079237,Semarang,Bandung,5,6,0
SHP_0079238,Jakarta,Balikpapan,4,3,0
SHP_0079239,Surabaya,Medan,1,1,0
SHP_0079240,Semarang,Bandung,5,5,0
SHP_0079241,Jakarta,Semarang,1,1,0
SHP_0079242,Jakarta,Semarang,5,4,0
SHP_0079243,Bandung,Semarang,1,1,0
SHP_0079244,Surabaya,Balikpapan,1,1,0
SHP_0079245,Denpasar,Makassar,3,3,0
SHP_0079246,Bandung,Medan,4,5,0
SHP_0079247,Medan,Denpasar,1,2,0
SHP_0079248,Jakarta,Balikpapan,4,5,0
SHP_0079249,Surabaya,Jakarta,3,4,0
SHP_0079250,Denpasar,Medan,5,4,0
SHP_0079251,Medan,Balikpapan,1,1,0
SHP_0079252,Makassar,Bandung,1,2,1
SHP_0079253,Jakarta,Semarang,1,1,0
SHP_0079254,Makassar,Denpasar,3,6,1
SHP_0079255,Denpasar,Medan,1,1,0
SHP_0079256,Semarang,Balikpapan,3,4,0
SHP_0079257,Medan,Balikpapan,1,1,0
SHP_0079258,Medan,Semarang,1,1,0
SHP_0079259,Surabaya,Semarang,3,4,0
SHP_0079260,Denpasar,Medan,3,4,0
SHP_0079261,Surabaya,Medan,2,4,1
SHP_0079262,Balikpapan,Jakarta,2,2,0
SHP_0079263,Semarang,Jakarta,1,2,0
SHP_0079264,Semarang,Surabaya,5,5,0
SHP_0079265,Surabaya,Denpasar,4,4,0
SHP_0079266,Balikpapan,Makassar,5,7,1
SHP_0079267,Semarang,Bandung,4,3,0
SHP_0079268,Makassar,Balikpapan,1,3,1
SHP_0079269,Denpasar,Bandung,1,1,0
SHP_0079270,Semarang,Denpasar,1,3,1
SHP_0079271,Denpasar,Medan,2,1,0
SHP_0079272,Semarang,Surabaya,5,8,1
SHP_0079273,Medan,Jakarta,3,4,0
SHP_0079274,Jakarta,Bandung,2,2,0
SHP_0079275,Medan,Balikpapan,1,1,0
SHP_0079276,Makassar,Jakarta,4,5,0
SHP_0079277,Semarang,Denpasar,2,4,1
SHP_0079278,Semarang,Jakarta,5,7,1
SHP_0079279,Bandung,Balikpapan,5,4,0
SHP_0079280,Medan,Jakarta,1,1,0
SHP_0079281,Semarang,Denpasar,5,5,0
SHP_0079282,Jakarta,Makassar,2,3,0
SHP_0079283,Denpasar,Surabaya,5,8,1
SHP_0079284,Balikpapan,Surabaya,2,3,0
SHP_0079285,Balikpapan,Surabaya,1,1,0
SHP_0079286,Balikpapan,Medan,5,6,0
SHP_0079287,Bandung,Surabaya,1,1,0
SHP_0079288,Balikpapan,Bandung,4,3,0
SHP_0079289,Bandung,Semarang,1,2,0
SHP_0079290,Denpasar,Jakarta,2,3,0
SHP_0079291,Denpasar,Balikpapan,3,3,0
SHP_0079292,Surabaya,Medan,5,4,0
SHP_0079293,Makassar,Surabaya,5,4,0
SHP_0079294,Balikpapan,Bandung,1,2,0
SHP_0079295,Denpasar,Bandung,5,4,0
SHP_0079296,Denpasar,Balikpapan,2,1,0
SHP_0079297,Bandung,Semarang,1,2,0
SHP_0079298,Surabaya,Balikpapan,3,4,1
SHP_0079299,Medan,Surabaya,2,2,0
SHP_0079300,Surabaya,Makassar,5,6,0
SHP_0079301,Makassar,Bandung,3,4,1
SHP_0079302,Semarang,Balikpapan,2,2,0
SHP_0079303,Surabaya,Jakarta,3,2,0
SHP_0079304,Denpasar,Surabaya,1,1,0
SHP_0079305,Jakarta,Medan,2,3,0
SHP_0079306,Medan,Makassar,3,5,1
SHP_0079307,Bandung,Medan,3,2,0
SHP_0079308,Semarang,Jakarta,5,6,1
SHP_0079309,Jakarta,Makassar,3,2,0
SHP_0079310,Makassar,Denpasar,5,5,0
SHP_0079311,Medan,Jakarta,4,6,1
SHP_0079312,Makassar,Balikpapan,4,5,0
SHP_0079313,Makassar,Medan,2,3,0
SHP_0079314,Balikpapan,Bandung,5,4,0
SHP_0079315,Jakarta,Denpasar,2,1,0
SHP_0079316,Jakarta,Denpasar,5,6,0
SHP_0079317,Balikpapan,Medan,2,1,0
SHP_0079318,Jakarta,Surabaya,5,5,0
SHP_0079319,Surabaya,Bandung,1,1,0
SHP_0079320,Balikpapan,Bandung,1,3,1
SHP_0079321,Makassar,Surabaya,5,4,0
SHP_0079322,Surabaya,Denpasar,4,4,0
SHP_0079323,Medan,Jakarta,1,1,0
SHP_0079324,Surabaya,Medan,5,4,0
SHP_0079325,Surabaya,Bandung,2,2,0
SHP_0079326,Medan,Makassar,3,5,1
SHP_0079327,Medan,Semarang,2,4,1
SHP_0079328,Surabaya,Jakarta,1,2,0
SHP_0079329,Medan,Balikpapan,4,3,0
SHP_0079330,Medan,Balikpapan,2,1,0
SHP_0079331,Denpasar,Surabaya,4,3,0
SHP_0079332,Makassar,Jakarta,4,3,0
SHP_0079333,Bandung,Medan,3,6,1
SHP_0079334,Denpasar,Makassar,4,4,0
SHP_0079335,Surabaya,Balikpapan,1,2,0
SHP_0079336,Medan,Surabaya,5,5,0
SHP_0079337,Makassar,Medan,3,6,1
SHP_0079338,Bandung,Surabaya,5,4,0
SHP_0079339,Surabaya,Balikpapan,1,3,1
SHP_0079340,Balikpapan,Surabaya,2,1,0
SHP_0079341,Balikpapan,Jakarta,5,8,1
SHP_0079342,Makassar,Surabaya,2,2,0
SHP_0079343,Surabaya,Semarang,1,2,0
SHP_0079344,Balikpapan,Jakarta,5,6,0
SHP_0079345,Denpasar,Balikpapan,5,6,1
SHP_0079346,Semarang,Makassar,4,5,1
SHP_0079347,Medan,Denpasar,3,3,0
SHP_0079348,Medan,Jakarta,5,7,1
SHP_0079349,Semarang,Bandung,1,1,0
SHP_0079350,Medan,Surabaya,1,1,0
SHP_0079351,Bandung,Makassar,3,4,1
SHP_0079352,Denpasar,Medan,5,5,0
SHP_0079353,Surabaya,Denpasar,5,4,0
SHP_0079354,Denpasar,Balikpapan,3,4,0
SHP_0079355,Balikpapan,Surabaya,3,6,1
SHP_0079356,Bandung,Semarang,1,4,1
SHP_0079357,Makassar,Bandung,3,4,0
SHP_0079358,Denpasar,Makassar,4,5,0
SHP_0079359,Balikpapan,Surabaya,1,1,0
SHP_0079360,Surabaya,Medan,1,2,0
SHP_0079361,Denpasar,Bandung,3,4,1
SHP_0079362,Denpasar,Makassar,4,6,1
SHP_0079363,Surabaya,Makassar,5,4,0
SHP_0079364,Medan,Semarang,1,1,0
SHP_0079365,Denpasar,Balikpapan,2,4,1
SHP_0079366,Bandung,Jakarta,3,3,0
SHP_0079367,Denpasar,Makassar,5,5,0
SHP_0079368,Makassar,Denpasar,2,1,0
SHP_0079369,Balikpapan,Medan,1,1,0
SHP_0079370,Jakarta,Semarang,2,1,0
SHP_0079371,Medan,Jakarta,5,7,1
SHP_0079372,Denpasar,Medan,1,1,0
SHP_0079373,Semarang,Bandung,2,3,0
SHP_0079374,Jakarta,Makassar,5,6,0
SHP_0079375,Semarang,Balikpapan,3,4,0
SHP_0079376,Medan,Semarang,5,7,1
SHP_0079377,Surabaya,Denpasar,1,1,0
SHP_0079378,Balikpapan,Medan,5,6,1
SHP_0079379,Semarang,Surabaya,4,4,0
SHP_0079380,Bandung,Jakarta,5,6,0
SHP_0079381,Makassar,Semarang,1,1,0
SHP_0079382,Surabaya,Medan,2,5,1
SHP_0079383,Makassar,Surabaya,3,4,1
SHP_0079384,Denpasar,Surabaya,3,2,0
SHP_0079385,Medan,Makassar,4,5,0
SHP_0079386,Balikpapan,Surabaya,5,5,0
SHP_0079387,Surabaya,Balikpapan,1,1,0
SHP_0079388,Denpasar,Bandung,3,4,1
SHP_0079389,Bandung,Surabaya,3,5,1
SHP_0079390,Surabaya,Medan,4,3,0
SHP_0079391,Balikpapan,Bandung,5,6,0
SHP_0079392,Medan,Makassar,2,3,1
SHP_0079393,Surabaya,Bandung,5,8,1
SHP_0079394,Bandung,Denpasar,4,3,0
SHP_0079395,Bandung,Medan,3,2,0
SHP_0079396,Jakarta,Surabaya,3,3,0
SHP_0079397,Makassar,Jakarta,2,4,1
SHP_0079398,Makassar,Bandung,1,1,0
SHP_0079399,Denpasar,Balikpapan,3,6,1
SHP_0079400,Surabaya,Makassar,3,4,0
SHP_0079401,Balikpapan,Denpasar,2,2,0
SHP_0079402,Makassar,Surabaya,3,2,0
SHP_0079403,Makassar,Balikpapan,5,4,0
SHP_0079404,Medan,Surabaya,5,6,0
SHP_0079405,Semarang,Makassar,5,4,0
SHP_0079406,Bandung,Surabaya,2,4,1
SHP_0079407,Medan,Makassar,5,4,0
SHP_0079408,Jakarta,Semarang,4,5,0
SHP_0079409,Surabaya,Balikpapan,4,5,0
SHP_0079410,Denpasar,Medan,3,4,0
SHP_0079411,Semarang,Balikpapan,2,1,0
SHP_0079412,Bandung,Denpasar,4,4,0
SHP_0079413,Surabaya,Balikpapan,1,1,0
SHP_0079414,Balikpapan,Surabaya,1,1,0
SHP_0079415,Medan,Jakarta,1,3,1
SHP_0079416,Medan,Balikpapan,4,4,0
SHP_0079417,Jakarta,Makassar,3,2,0
SHP_0079418,Medan,Makassar,1,1,0
SHP_0079419,Jakarta,Bandung,1,2,0
SHP_0079420,Medan,Jakarta,5,5,0
SHP_0079421,Denpasar,Medan,4,4,0
SHP_0079422,Balikpapan,Denpasar,5,6,1
SHP_0079423,Denpasar,Semarang,3,4,0
SHP_0079424,Surabaya,Bandung,5,6,1
SHP_0079425,Semarang,Makassar,3,5,1
SHP_0079426,Balikpapan,Semarang,4,5,0
SHP_0079427,Medan,Jakarta,1,1,0
SHP_0079428,Medan,Bandung,5,4,0
SHP_0079429,Balikpapan,Makassar,5,4,0
SHP_0079430,Surabaya,Medan,3,4,1
SHP_0079431,Semarang,Medan,2,1,0
SHP_0079432,Surabaya,Semarang,4,3,0
SHP_0079433,Medan,Balikpapan,3,4,0
SHP_0079434,Bandung,Semarang,3,2,0
SHP_0079435,Jakarta,Medan,4,5,0
SHP_0079436,Bandung,Surabaya,2,5,1
SHP_0079437,Surabaya,Makassar,2,2,0
SHP_0079438,Semarang,Denpasar,2,1,0
SHP_0079439,Surabaya,Makassar,1,2,0
SHP_0079440,Medan,Denpasar,5,4,0
SHP_0079441,Jakarta,Bandung,4,5,1
SHP_0079442,Jakarta,Makassar,4,5,0
SHP_0079443,Jakarta,Medan,2,3,0
SHP_0079444,Jakarta,Makassar,5,5,0
SHP_0079445,Bandung,Surabaya,3,6,1
SHP_0079446,Denpasar,Surabaya,1,2,0
SHP_0079447,Denpasar,Medan,4,4,0
SHP_0079448,Balikpapan,Bandung,4,4,0
SHP_0079449,Jakarta,Surabaya,3,3,0
SHP_0079450,Makassar,Bandung,1,3,1
SHP_0079451,Makassar,Surabaya,4,4,0
SHP_0079452,Surabaya,Makassar,2,5,1
SHP_0079453,Surabaya,Balikpapan,4,5,0
SHP_0079454,Bandung,Surabaya,2,2,0
SHP_0079455,Denpasar,Medan,4,4,0
SHP_0079456,Semarang,Surabaya,4,4,0
SHP_0079457,Medan,Bandung,5,4,0
SHP_0079458,Jakarta,Balikpapan,3,5,1
SHP_0079459,Bandung,Jakarta,3,6,1
SHP_0079460,Surabaya,Semarang,4,4,0
SHP_0079461,Makassar,Denpasar,4,5,0
SHP_0079462,Denpasar,Balikpapan,1,2,0
SHP_0079463,Denpasar,Balikpapan,4,3,0
SHP_0079464,Makassar,Surabaya,1,2,1
SHP_0079465,Surabaya,Bandung,3,2,0
SHP_0079466,Surabaya,Jakarta,4,4,0
SHP_0079467,Jakarta,Surabaya,5,6,1
SHP_0079468,Bandung,Semarang,3,3,0
SHP_0079469,Jakarta,Denpasar,2,2,0
SHP_0079470,Balikpapan,Denpasar,3,4,1
SHP_0079471,Surabaya,Denpasar,3,3,0
SHP_0079472,Jakarta,Semarang,2,1,0
SHP_0079473,Semarang,Jakarta,5,4,0
SHP_0079474,Jakarta,Balikpapan,4,3,0
SHP_0079475,Makassar,Jakarta,2,3,0
SHP_0079476,Balikpapan,Surabaya,2,2,0
SHP_0079477,Semarang,Bandung,2,2,0
SHP_0079478,Jakarta,Balikpapan,4,6,1
SHP_0079479,Makassar,Medan,2,2,0
SHP_0079480,Semarang,Balikpapan,2,2,0
SHP_0079481,Medan,Semarang,3,2,0
SHP_0079482,Surabaya,Medan,3,4,0
SHP_0079483,Surabaya,Denpasar,2,2,0
SHP_0079484,Bandung,Medan,2,3,1
SHP_0079485,Makassar,Balikpapan,4,4,0
SHP_0079486,Bandung,Denpasar,1,3,1
SHP_0079487,Jakarta,Makassar,3,6,1
SHP_0079488,Jakarta,Denpasar,3,2,0
SHP_0079489,Semarang,Denpasar,3,2,0
SHP_0079490,Semarang,Medan,1,1,0
SHP_0079491,Makassar,Medan,3,3,0
SHP_0079492,Semarang,Denpasar,2,1,0
SHP_0079493,Jakarta,Medan,3,3,0
SHP_0079494,Surabaya,Semarang,3,3,0
SHP_0079495,Balikpapan,Jakarta,5,4,0
SHP_0079496,Medan,Semarang,4,4,0
SHP_0079497,Semarang,Balikpapan,3,5,1
SHP_0079498,Balikpapan,Denpasar,5,6,0
SHP_0079499,Denpasar,Surabaya,3,3,0
SHP_0079500,Denpasar,Balikpapan,3,3,0
SHP_0079501,Bandung,Balikpapan,2,1,0
SHP_0079502,Balikpapan,Jakarta,1,2,0
SHP_0079503,Jakarta,Denpasar,5,6,0
SHP_0079504,Semarang,Denpasar,2,4,1
SHP_0079505,Surabaya,Balikpapan,4,4,0
SHP_0079506,Surabaya,Bandung,5,4,0
SHP_0079507,Surabaya,Jakarta,5,6,1
SHP_0079508,Medan,Surabaya,3,3,0
SHP_0079509,Semarang,Denpasar,3,2,0
SHP_0079510,Semarang,Balikpapan,2,2,0
SHP_0079511,Medan,Makassar,5,4,0
SHP_0079512,Surabaya,Balikpapan,2,2,0
SHP_0079513,Makassar,Bandung,1,1,0
SHP_0079514,Medan,Balikpapan,3,3,0
